id,type,sku,name,status,featured,catalog_visibility,short_description,description,date_on_sale_from,date_on_sale_to,tax_status,tax_class,stock_status,backorders,sold_individually,weight,height,reviews_allowed,purchase_note,price,regular_price,manage_stock/stock_quantitiy,category_ids,tag_ids,shipping_class_id,attributes,attributes,default_attributes,attributes,image_id/gallery_image_ids,attributes,downloads,downloads,download_limit,download_expiry,parent_id,upsell_ids,cross_sell_ids
17,simple,432830326528,ΧΡΥΣΟΣ ΜΥΛΟΣ All Purpose Flour,1,1,1,,,,,,,1,0,0,,,0,,,2.98,1000,,,,,,,,ΧΡΥΣΟΣ ΜΥΛΟΣ All Purpose Flour.jpg,,,,,,,,
18,simple,742452369541,Ζωή All Purpose Flour,1,1,1,,,,,,,1,0,0,,,0,,,4.80,1000,,,,,,,,Ζωή All Purpose Flour.jpg,,,,,,,,
20,simple,671419498286,ΝΟΥΝΟΥ Ζαχαρούχο Γάλα Συμπυκνωμένο,1,1,1,,,,,,,1,0,0,,,0,,,4.80,1000,,,,,,,,ΝΟΥΝΟΥ Ζαχαρούχο Γάλα Συμπυκνωμένο.jpg,,,,,,,,
21,simple,849098967498,NAPOLI KAKAO,1,1,1,,,,,,,1,0,0,,,0,,,2.53,1000,,,,,,,,NAPOLI KAKAO.jpg,,,,,,,,
23,simple,560046606261,Dee Thai Dark Soy Sauce,1,1,1,,,,,,,1,0,0,,,0,,,2.35,1000,,,,,,,,Dee Thai Dark Soy Sauce.jpg,,,,,,,,
24,simple,476398485455,Acentino Balsamico di Modena,1,1,1,,,,,,,1,0,0,,,0,,,3.24,1000,,,,,,,,Acentino Balsamico di Modena.jpg,,,,,,,,
25,simple,759870657510,Cadbury Roses,1,1,1,,,,,,,1,0,0,,,0,,,2.58,1000,,,,,,,,Cadbury Roses.jpg,,,,,,,,
26,simple,657755625755,Pril Original,1,1,1,,,,,,,1,0,0,,,0,,,3.30,1000,,,,,,,,Pril Original.jpg,,,,,,,,
27,simple,230367818261,Cadbury Roses,1,1,1,,,,,,,1,0,0,,,0,,,2.93,1000,,,,,,,,Cadbury Roses.jpg,,,,,,,,
31,simple,611086205526,Saint Nicholas Water,1,1,1,,,,,,,1,0,0,,,0,,,4.37,1000,,,,,,,,Saint Nicholas Water.jpg,,,,,,,,
32,simple,596440309299,Kykkos Water,1,1,1,,,,,,,1,0,0,,,0,,,3.06,1000,,,,,,,,Kykkos Water.jpg,,,,,,,,
34,simple,237171408780,Maggi Μανιταρόσουπα,1,1,1,,,,,,,1,0,0,,,0,,,5.09,1000,,,,,,,,Maggi Μανιταρόσουπα.jpg,,,,,,,,
36,simple,154004136822,Carlsberg Beer,1,1,1,,,,,,,1,0,0,,,0,,,4.23,1000,,,,,,,,Carlsberg Beer.jpg,,,,,,,,
37,simple,486070925769,Baco Zip-n-seal Resealable food and freezer bags,1,1,1,,,,,,,1,0,0,,,0,,,2.52,1000,,,,,,,,Baco Zip-n-seal Resealable food and freezer bags.jpg,,,,,,,,
38,simple,839447661798,Douwe Egberts Instant Coffee Smooth Caramel,1,1,1,,,,,,,1,0,0,,,0,,,3.80,1000,,,,,,,,Douwe Egberts Instant Coffee Smooth Caramel.jpg,,,,,,,,
39,simple,995938424641,Athienitis Lentils,1,1,1,,,,,,,1,0,0,,,0,,,4.80,1000,,,,,,,,Athienitis Lentils.jpg,,,,,,,,
40,simple,234849190375,AMALIA Natural Rose cordial,1,1,1,,,,,,,1,0,0,,,0,,,2.99,1000,,,,,,,,AMALIA Natural Rose cordial.jpg,,,,,,,,
41,simple,144647953822,Nobel Anise Seeds,1,1,1,,,,,,,1,0,0,,,0,,,5.26,1000,,,,,,,,Nobel Anise Seeds.jpg,,,,,,,,
42,simple,867148962781,Tchibo Gold Selection rich &amp; intense instant coffee,1,1,1,,,,,,,1,0,0,,,0,,,4.82,1000,,,,,,,,Tchibo Gold Selection rich &amp; intense instant coffee.jpg,,,,,,,,
43,simple,787667810967,SODAP Arsinoe 62 White Wine,1,1,1,,,,,,,1,0,0,,,0,,,4.52,1000,,,,,,,,SODAP Arsinoe 62 White Wine.jpg,,,,,,,,
44,simple,918949174278,Uncle Ben&#x27;s Sweet and Sour with Pineapple,1,1,1,,,,,,,1,0,0,,,0,,,3.67,1000,,,,,,,,Uncle Ben&#x27;s Sweet and Sour with Pineapple.jpg,,,,,,,,
45,simple,585816831429,Agios Onoufrios Red Wine,1,1,1,,,,,,,1,0,0,,,0,,,4.74,1000,,,,,,,,Agios Onoufrios Red Wine.jpg,,,,,,,,
46,simple,427018773599,AMALIA Almond cordial,1,1,1,,,,,,,1,0,0,,,0,,,4.76,1000,,,,,,,,AMALIA Almond cordial.jpg,,,,,,,,
47,simple,500045788131,Frico Unsalted Butter,1,1,1,,,,,,,1,0,0,,,0,,,3.28,1000,,,,,,,,Frico Unsalted Butter.jpg,,,,,,,,
48,simple,395975050164,Tia Maria Tia Maria,1,1,1,,,,,,,1,0,0,,,0,,,5.36,1000,,,,,,,,Tia Maria Tia Maria.jpg,,,,,,,,
49,simple,219109375811,Remia Sunflower Margarine Light,1,1,1,,,,,,,1,0,0,,,0,,,5.43,1000,,,,,,,,Remia Sunflower Margarine Light.jpg,,,,,,,,
50,simple,543121207180,VINOS Ouzo Classic,1,1,1,,,,,,,1,0,0,,,0,,,4.76,1000,,,,,,,,VINOS Ouzo Classic.jpg,,,,,,,,
51,simple,744532599377,KEO White Wine,1,1,1,,,,,,,1,0,0,,,0,,,4.25,1000,,,,,,,,KEO White Wine.jpg,,,,,,,,
52,simple,471401512361,White Horse Scotch Whiskey,1,1,1,,,,,,,1,0,0,,,0,,,3.70,1000,,,,,,,,White Horse Scotch Whiskey.jpg,,,,,,,,
53,simple,803516770354,CONAL Aloe Vera Conditioner,1,1,1,,,,,,,1,0,0,,,0,,,4.39,1000,,,,,,,,CONAL Aloe Vera Conditioner.jpg,,,,,,,,
54,simple,355719511753,Somat Rinse Aid,1,1,1,,,,,,,1,0,0,,,0,,,4.74,1000,,,,,,,,Somat Rinse Aid.jpg,,,,,,,,
55,simple,516249095432,AROXOL mec instant cockroach and ant,1,1,1,,,,,,,1,0,0,,,0,,,3.97,1000,,,,,,,,AROXOL mec instant cockroach and ant.jpg,,,,,,,,
56,simple,966934704962,AROXOL mec instant cockroach and ant,1,1,1,,,,,,,1,0,0,,,0,,,2.32,1000,,,,,,,,AROXOL mec instant cockroach and ant.jpg,,,,,,,,
57,simple,404627241077,AROXOL flies and mosquito,1,1,1,,,,,,,1,0,0,,,0,,,3.73,1000,,,,,,,,AROXOL flies and mosquito.jpg,,,,,,,,
58,simple,172492908441,AZAX Professional Salt &amp; Oils,1,1,1,,,,,,,1,0,0,,,0,,,4.44,1000,,,,,,,,AZAX Professional Salt &amp; Oils.jpg,,,,,,,,
59,simple,203023714285,AZAX Ultra Surface,1,1,1,,,,,,,1,0,0,,,0,,,2.09,1000,,,,,,,,AZAX Ultra Surface.jpg,,,,,,,,
60,simple,340801273841,Pril Double Action,1,1,1,,,,,,,1,0,0,,,0,,,3.30,1000,,,,,,,,Pril Double Action.jpg,,,,,,,,
61,simple,170105203645,Pril Exotic,1,1,1,,,,,,,1,0,0,,,0,,,3.78,1000,,,,,,,,Pril Exotic.jpg,,,,,,,,
62,simple,914533427604,ines Citrus Fresh,1,1,1,,,,,,,1,0,0,,,0,,,5.69,1000,,,,,,,,ines Citrus Fresh.jpg,,,,,,,,
63,simple,982949403642,natures aid Complete Multi-vitamins,1,1,1,,,,,,,1,0,0,,,0,,,3.35,1000,,,,,,,,natures aid Complete Multi-vitamins.jpg,,,,,,,,
64,simple,901977331897,Strepsils Honey &amp; Lemon,1,1,1,,,,,,,1,0,0,,,0,,,5.64,1000,,,,,,,,Strepsils Honey &amp; Lemon.jpg,,,,,,,,
65,simple,663571434675,HALLS Cinammon Flavour,1,1,1,,,,,,,1,0,0,,,0,,,4.97,1000,,,,,,,,HALLS Cinammon Flavour.jpg,,,,,,,,
35,simple,454044345436,7 up 7 up free,1,1,1,,,,,,,1,0,0,,,0,,,3.08,1000,,,,,,,,7 up 7 up free.jpg,,,,,,,,
30,simple,230606659253,Maggi Νοστιμιά,1,1,1,,,,,,,1,0,0,,,0,,,3.44,1000,,,,,,,,Maggi Νοστιμιά.jpg,,,,,,,,
7,simple,168649050256,Eviva 100% Natural Apple Juice,1,1,1,,,,,,,1,0,0,,,0,,,3.69,1000,,,,,,,,Eviva 100% Natural Apple Juice.jpg,,,,,,,,
3,simple,674525350337,3A Παρπόιλτ,1,1,1,,,,,,,1,0,0,,,0,,,4.92,1000,,,,,,,,3A Παρπόιλτ.jpg,,,,,,,,
9,simple,238296808335,Combino Fusili Tricolore,1,1,1,,,,,,,1,0,0,,,0,,,4.00,1000,,,,,,,,Combino Fusili Tricolore.jpg,,,,,,,,
12,simple,521513745294,Panadol Panadol,1,1,1,,,,,,,1,0,0,,,0,,,4.18,1000,,,,,,,,Panadol Panadol.jpg,,,,,,,,
13,simple,243175399437,Actifed Actifed Syrup,1,1,1,,,,,,,1,0,0,,,0,,,5.36,1000,,,,,,,,Actifed Actifed Syrup.jpg,,,,,,,,
16,simple,489807053087,ΑΔΕΛΦΟΙ ΚΑΖΑΖΗ Χωριάτικο Αλεύρι,1,1,1,,,,,,,1,0,0,,,0,,,4.89,1000,,,,,,,,ΑΔΕΛΦΟΙ ΚΑΖΑΖΗ Χωριάτικο Αλεύρι.jpg,,,,,,,,
19,simple,302836468023,KEO Ζιβανία,1,1,1,,,,,,,1,0,0,,,0,,,3.87,1000,,,,,,,,KEO Ζιβανία.jpg,,,,,,,,
22,simple,665133403175,3A Πλυμένα Ρεβύθια,1,1,1,,,,,,,1,0,0,,,0,,,5.14,1000,,,,,,,,3A Πλυμένα Ρεβύθια.jpg,,,,,,,,
28,simple,181950510380,quickpack Cling Film,1,1,1,,,,,,,1,0,0,,,0,,,2.65,1000,,,,,,,,quickpack Cling Film.jpg,,,,,,,,
29,simple,534718446897,Sure Food Φυτική,1,1,1,,,,,,,1,0,0,,,0,,,5.10,1000,,,,,,,,Sure Food Φυτική.jpg,,,,,,,,
33,simple,448049166537,Χαραλαμπίδης-Κρίστης φρέσκο γάλα 0%,1,1,1,,,,,,,1,0,0,,,0,,,4.06,1000,,,,,,,,Χαραλαμπίδης-Κρίστης φρέσκο γάλα 0%.jpg,,,,,,,,
