id,type,sku,name,status,featured,catalog_visibility,short_description,description,date_on_sale_from,date_on_sale_to,tax_status,tax_class,stock_status,backorders,sold_individually,weight,height,reviews_allowed,purchase_note,price,regular_price,manage_stock/stock_quantitiy,category_ids,tag_ids,shipping_class_id,attributes,attributes,default_attributes,attributes,image_id/gallery_image_ids,attributes,downloads,downloads,download_limit,download_expiry,parent_id,upsell_ids,cross_sell_ids
21,simple,297708151744,NAPOLI KAKAO,1,1,1,,,,,,,1,0,0,,,0,,,3.97,1000,,,,,,,,NAPOLI KAKAO.jpg,,,,,,,,
23,simple,933294399076,Dee Thai Dark Soy Sauce,1,1,1,,,,,,,1,0,0,,,0,,,3.89,1000,,,,,,,,Dee Thai Dark Soy Sauce.jpg,,,,,,,,
24,simple,408524663148,Acentino Balsamico di Modena,1,1,1,,,,,,,1,0,0,,,0,,,5.74,1000,,,,,,,,Acentino Balsamico di Modena.jpg,,,,,,,,
25,simple,824617009337,Cadbury Roses,1,1,1,,,,,,,1,0,0,,,0,,,3.78,1000,,,,,,,,Cadbury Roses.jpg,,,,,,,,
26,simple,235325524333,Pril Original,1,1,1,,,,,,,1,0,0,,,0,,,4.05,1000,,,,,,,,Pril Original.jpg,,,,,,,,
27,simple,732082491419,Cadbury Roses,1,1,1,,,,,,,1,0,0,,,0,,,4.07,1000,,,,,,,,Cadbury Roses.jpg,,,,,,,,
31,simple,821970770579,Saint Nicholas Water,1,1,1,,,,,,,1,0,0,,,0,,,2.45,1000,,,,,,,,Saint Nicholas Water.jpg,,,,,,,,
32,simple,999480538553,Kykkos Water,1,1,1,,,,,,,1,0,0,,,0,,,3.80,1000,,,,,,,,Kykkos Water.jpg,,,,,,,,
34,simple,325585030304,Maggi Μανιταρόσουπα,1,1,1,,,,,,,1,0,0,,,0,,,2.75,1000,,,,,,,,Maggi Μανιταρόσουπα.jpg,,,,,,,,
36,simple,144804095100,Carlsberg Beer,1,1,1,,,,,,,1,0,0,,,0,,,4.15,1000,,,,,,,,Carlsberg Beer.jpg,,,,,,,,
37,simple,906202236233,Baco Zip-n-seal Resealable food and freezer bags,1,1,1,,,,,,,1,0,0,,,0,,,3.76,1000,,,,,,,,Baco Zip-n-seal Resealable food and freezer bags.jpg,,,,,,,,
38,simple,356861888152,Douwe Egberts Instant Coffee Smooth Caramel,1,1,1,,,,,,,1,0,0,,,0,,,4.69,1000,,,,,,,,Douwe Egberts Instant Coffee Smooth Caramel.jpg,,,,,,,,
39,simple,230469473460,Athienitis Lentils,1,1,1,,,,,,,1,0,0,,,0,,,4.51,1000,,,,,,,,Athienitis Lentils.jpg,,,,,,,,
40,simple,409826077931,AMALIA Natural Rose cordial,1,1,1,,,,,,,1,0,0,,,0,,,3.57,1000,,,,,,,,AMALIA Natural Rose cordial.jpg,,,,,,,,
41,simple,550575317618,Nobel Anise Seeds,1,1,1,,,,,,,1,0,0,,,0,,,3.51,1000,,,,,,,,Nobel Anise Seeds.jpg,,,,,,,,
42,simple,621261671345,Tchibo Gold Selection rich &amp; intense instant coffee,1,1,1,,,,,,,1,0,0,,,0,,,4.20,1000,,,,,,,,Tchibo Gold Selection rich &amp; intense instant coffee.jpg,,,,,,,,
43,simple,189341914730,SODAP Arsinoe 62 White Wine,1,1,1,,,,,,,1,0,0,,,0,,,3.08,1000,,,,,,,,SODAP Arsinoe 62 White Wine.jpg,,,,,,,,
44,simple,103628866572,Uncle Ben&#x27;s Sweet and Sour with Pineapple,1,1,1,,,,,,,1,0,0,,,0,,,2.47,1000,,,,,,,,Uncle Ben&#x27;s Sweet and Sour with Pineapple.jpg,,,,,,,,
45,simple,566546033914,Agios Onoufrios Red Wine,1,1,1,,,,,,,1,0,0,,,0,,,5.82,1000,,,,,,,,Agios Onoufrios Red Wine.jpg,,,,,,,,
46,simple,508762996308,AMALIA Almond cordial,1,1,1,,,,,,,1,0,0,,,0,,,2.62,1000,,,,,,,,AMALIA Almond cordial.jpg,,,,,,,,
47,simple,962052708140,Frico Unsalted Butter,1,1,1,,,,,,,1,0,0,,,0,,,4.95,1000,,,,,,,,Frico Unsalted Butter.jpg,,,,,,,,
48,simple,996248475369,Tia Maria Tia Maria,1,1,1,,,,,,,1,0,0,,,0,,,2.25,1000,,,,,,,,Tia Maria Tia Maria.jpg,,,,,,,,
49,simple,758144015125,Remia Sunflower Margarine Light,1,1,1,,,,,,,1,0,0,,,0,,,5.02,1000,,,,,,,,Remia Sunflower Margarine Light.jpg,,,,,,,,
50,simple,555120044110,VINOS Ouzo Classic,1,1,1,,,,,,,1,0,0,,,0,,,4.28,1000,,,,,,,,VINOS Ouzo Classic.jpg,,,,,,,,
51,simple,749295324422,KEO White Wine,1,1,1,,,,,,,1,0,0,,,0,,,2.03,1000,,,,,,,,KEO White Wine.jpg,,,,,,,,
52,simple,520974871904,White Horse Scotch Whiskey,1,1,1,,,,,,,1,0,0,,,0,,,3.41,1000,,,,,,,,White Horse Scotch Whiskey.jpg,,,,,,,,
53,simple,443017057367,CONAL Aloe Vera Conditioner,1,1,1,,,,,,,1,0,0,,,0,,,1.84,1000,,,,,,,,CONAL Aloe Vera Conditioner.jpg,,,,,,,,
54,simple,525854156686,Somat Rinse Aid,1,1,1,,,,,,,1,0,0,,,0,,,4.43,1000,,,,,,,,Somat Rinse Aid.jpg,,,,,,,,
55,simple,111991395964,AROXOL mec instant cockroach and ant,1,1,1,,,,,,,1,0,0,,,0,,,4.88,1000,,,,,,,,AROXOL mec instant cockroach and ant.jpg,,,,,,,,
56,simple,247175385349,AROXOL mec instant cockroach and ant,1,1,1,,,,,,,1,0,0,,,0,,,3.81,1000,,,,,,,,AROXOL mec instant cockroach and ant.jpg,,,,,,,,
57,simple,544711253553,AROXOL flies and mosquito,1,1,1,,,,,,,1,0,0,,,0,,,4.89,1000,,,,,,,,AROXOL flies and mosquito.jpg,,,,,,,,
58,simple,826947185964,AZAX Professional Salt &amp; Oils,1,1,1,,,,,,,1,0,0,,,0,,,2.25,1000,,,,,,,,AZAX Professional Salt &amp; Oils.jpg,,,,,,,,
59,simple,658995776451,AZAX Ultra Surface,1,1,1,,,,,,,1,0,0,,,0,,,4.90,1000,,,,,,,,AZAX Ultra Surface.jpg,,,,,,,,
60,simple,347633125583,Pril Double Action,1,1,1,,,,,,,1,0,0,,,0,,,3.44,1000,,,,,,,,Pril Double Action.jpg,,,,,,,,
61,simple,786199396465,Pril Exotic,1,1,1,,,,,,,1,0,0,,,0,,,2.06,1000,,,,,,,,Pril Exotic.jpg,,,,,,,,
62,simple,213922955905,ines Citrus Fresh,1,1,1,,,,,,,1,0,0,,,0,,,4.84,1000,,,,,,,,ines Citrus Fresh.jpg,,,,,,,,
63,simple,626178446606,natures aid Complete Multi-vitamins,1,1,1,,,,,,,1,0,0,,,0,,,3.83,1000,,,,,,,,natures aid Complete Multi-vitamins.jpg,,,,,,,,
64,simple,586365294744,Strepsils Honey &amp; Lemon,1,1,1,,,,,,,1,0,0,,,0,,,3.38,1000,,,,,,,,Strepsils Honey &amp; Lemon.jpg,,,,,,,,
65,simple,535842772113,HALLS Cinammon Flavour,1,1,1,,,,,,,1,0,0,,,0,,,4.22,1000,,,,,,,,HALLS Cinammon Flavour.jpg,,,,,,,,
35,simple,771501750478,7 up 7 up free,1,1,1,,,,,,,1,0,0,,,0,,,5.51,1000,,,,,,,,7 up 7 up free.jpg,,,,,,,,
30,simple,286953061504,Maggi Νοστιμιά,1,1,1,,,,,,,1,0,0,,,0,,,4.01,1000,,,,,,,,Maggi Νοστιμιά.jpg,,,,,,,,
7,simple,971254024913,Eviva 100% Natural Apple Juice,1,1,1,,,,,,,1,0,0,,,0,,,4.85,1000,,,,,,,,Eviva 100% Natural Apple Juice.jpg,,,,,,,,
3,simple,600688017122,3A Παρπόιλτ,1,1,1,,,,,,,1,0,0,,,0,,,4.15,1000,,,,,,,,3A Παρπόιλτ.jpg,,,,,,,,
9,simple,640822249843,Combino Fusili Tricolore,1,1,1,,,,,,,1,0,0,,,0,,,4.24,1000,,,,,,,,Combino Fusili Tricolore.jpg,,,,,,,,
12,simple,349837115550,Panadol Panadol,1,1,1,,,,,,,1,0,0,,,0,,,4.09,1000,,,,,,,,Panadol Panadol.jpg,,,,,,,,
13,simple,407694706368,Actifed Actifed Syrup,1,1,1,,,,,,,1,0,0,,,0,,,4.36,1000,,,,,,,,Actifed Actifed Syrup.jpg,,,,,,,,
16,simple,520082244432,ΑΔΕΛΦΟΙ ΚΑΖΑΖΗ Χωριάτικο Αλεύρι,1,1,1,,,,,,,1,0,0,,,0,,,2.85,1000,,,,,,,,ΑΔΕΛΦΟΙ ΚΑΖΑΖΗ Χωριάτικο Αλεύρι.jpg,,,,,,,,
19,simple,933597757425,KEO Ζιβανία,1,1,1,,,,,,,1,0,0,,,0,,,5.71,1000,,,,,,,,KEO Ζιβανία.jpg,,,,,,,,
22,simple,817925670898,3A Πλυμένα Ρεβύθια,1,1,1,,,,,,,1,0,0,,,0,,,4.98,1000,,,,,,,,3A Πλυμένα Ρεβύθια.jpg,,,,,,,,
28,simple,883204435827,quickpack Cling Film,1,1,1,,,,,,,1,0,0,,,0,,,3.54,1000,,,,,,,,quickpack Cling Film.jpg,,,,,,,,
29,simple,423153888457,Sure Food Φυτική,1,1,1,,,,,,,1,0,0,,,0,,,3.73,1000,,,,,,,,Sure Food Φυτική.jpg,,,,,,,,
33,simple,384646322328,Χαραλαμπίδης-Κρίστης φρέσκο γάλα 0%,1,1,1,,,,,,,1,0,0,,,0,,,3.43,1000,,,,,,,,Χαραλαμπίδης-Κρίστης φρέσκο γάλα 0%.jpg,,,,,,,,
