id,type,sku,name,status,featured,catalog_visibility,short_description,description,date_on_sale_from,date_on_sale_to,tax_status,tax_class,stock_status,backorders,sold_individually,weight,height,reviews_allowed,purchase_note,price,regular_price,manage_stock/stock_quantitiy,category_ids,tag_ids,shipping_class_id,attributes,attributes,default_attributes,attributes,image_id/gallery_image_ids,attributes,downloads,downloads,download_limit,download_expiry,parent_id,upsell_ids,cross_sell_ids
31,simple,,Saint Nicholas Water,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.00,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
32,simple,,Kykkos Water,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.14,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
34,simple,,Maggi Μανιταρόσουπα,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.79,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
36,simple,,Carlsberg Beer,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.77,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
37,simple,,Baco Zip-n-seal Resealable food and freezer bags,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.42,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
38,simple,,Douwe Egberts Instant Coffee Smooth Caramel,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.33,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
39,simple,,Athienitis Lentils,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.75,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
40,simple,,AMALIA Natural Rose cordial,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.59,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
41,simple,,Nobel Anise Seeds,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.05,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
42,simple,,Tchibo Gold Selection rich &amp; intense instant coffee,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.41,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
43,simple,,SODAP Arsinoe 62 White Wine,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.29,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
44,simple,,Uncle Ben&#x27;s Sweet and Sour with Pineapple,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.39,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
45,simple,,Agios Onoufrios Red Wine,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.14,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
46,simple,,AMALIA Almond cordial,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.15,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
47,simple,,Frico Unsalted Butter,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.10,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
48,simple,,Tia Maria Tia Maria,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.48,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
49,simple,,Remia Sunflower Margarine Light,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.45,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
50,simple,,VINOS Ouzo Classic,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.84,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
51,simple,,KEO White Wine,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.15,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
52,simple,,White Horse Scotch Whiskey,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.77,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
53,simple,,CONAL Aloe Vera Conditioner,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.26,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
54,simple,,Somat Rinse Aid,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.96,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
55,simple,,AROXOL mec instant cockroach and ant,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.06,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
56,simple,,AROXOL mec instant cockroach and ant,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.66,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
57,simple,,AROXOL flies and mosquito,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.18,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
58,simple,,AZAX Professional Salt &amp; Oils,1,0,visible,,,,,taxable,,1,0,0,,,0,,,2.77,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
59,simple,,AZAX Ultra Surface,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.98,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
60,simple,,Pril Double Action,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.15,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
61,simple,,Pril Exotic,1,0,visible,,,,,taxable,,1,0,0,,,0,,,2.14,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
62,simple,,ines Citrus Fresh,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.21,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
63,simple,,natures aid Complete Multi-vitamins,1,0,visible,,,,,taxable,,1,0,0,,,0,,,1.69,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
64,simple,,Strepsils Honey &amp; Lemon,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.08,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
65,simple,,HALLS Cinammon Flavour,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.40,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
35,simple,,7 up 7 up free,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.11,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
30,simple,,Maggi Νοστιμιά,1,0,visible,,,,,taxable,,1,0,0,,,0,,,5.11,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
7,simple,,Eviva 100% Natural Apple Juice,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.16,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
3,simple,,3A Παρπόιλτ,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.47,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
9,simple,,Combino Fusili Tricolore,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.35,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
12,simple,,Panadol Panadol,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.44,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
13,simple,,Actifed Actifed Syrup,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.69,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
16,simple,,ΑΔΕΛΦΟΙ ΚΑΖΑΖΗ Χωριάτικο Αλεύρι,1,0,visible,,,,,taxable,,1,0,0,,,0,,,2.85,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
19,simple,,KEO Ζιβανία,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.00,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
22,simple,,3A Πλυμένα Ρεβύθια,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.91,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
28,simple,,quickpack Cling Film,1,0,visible,,,,,taxable,,1,0,0,,,0,,,6.78,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
29,simple,,Sure Food Φυτική,1,0,visible,,,,,taxable,,1,0,0,,,0,,,4.02,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
33,simple,,Χαραλαμπίδης-Κρίστης φρέσκο γάλα 0%,1,0,visible,,,,,taxable,,1,0,0,,,0,,,3.49,1000,,,,,,,,/wordpress/wp-content/uploads/2016/09/3aparpoilt.jpg,,,,,,,,
